continent,iso_code,location,year,month,weekday,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Europe,GBR,United Kingdom,2020,1,4,2020-01-31,,,,,,,
Europe,GBR,United Kingdom,2020,2,5,2020-02-01,,,,,,,
Europe,GBR,United Kingdom,2020,2,6,2020-02-02,,,,,,,
Europe,GBR,United Kingdom,2020,2,0,2020-02-03,,,,,,,
Europe,GBR,United Kingdom,2020,2,1,2020-02-04,,,,,,,
Europe,GBR,United Kingdom,2020,2,2,2020-02-05,,,,,,,
Europe,GBR,United Kingdom,2020,2,3,2020-02-06,,,,,,,
Europe,GBR,United Kingdom,2020,2,4,2020-02-07,,,,,,,
Europe,GBR,United Kingdom,2020,2,5,2020-02-08,,,,,,,
Europe,GBR,United Kingdom,2020,2,6,2020-02-09,,,,,,,
Europe,GBR,United Kingdom,2020,2,0,2020-02-10,,,,,,,
Europe,GBR,United Kingdom,2020,2,1,2020-02-11,,,,,,,
Europe,GBR,United Kingdom,2020,2,2,2020-02-12,,,,,,,
Europe,GBR,United Kingdom,2020,2,3,2020-02-13,,,,,,,
Europe,GBR,United Kingdom,2020,2,4,2020-02-14,,,,,,,
Europe,GBR,United Kingdom,2020,2,5,2020-02-15,,,,,,,
Europe,GBR,United Kingdom,2020,2,6,2020-02-16,,,,,,,
Europe,GBR,United Kingdom,2020,2,0,2020-02-17,,,,,,,
Europe,GBR,United Kingdom,2020,2,1,2020-02-18,,,,,,,
Europe,GBR,United Kingdom,2020,2,2,2020-02-19,,,,,,,
Europe,GBR,United Kingdom,2020,2,3,2020-02-20,,,,,,,
Europe,GBR,United Kingdom,2020,2,4,2020-02-21,,,,,,,
Europe,GBR,United Kingdom,2020,2,5,2020-02-22,,,,,,,
Europe,GBR,United Kingdom,2020,2,6,2020-02-23,,,,,,,
Europe,GBR,United Kingdom,2020,2,0,2020-02-24,,,,,,,
Europe,GBR,United Kingdom,2020,2,1,2020-02-25,,,,,,,
Europe,GBR,United Kingdom,2020,2,2,2020-02-26,,,,,,,
Europe,GBR,United Kingdom,2020,2,3,2020-02-27,,,,,,,
Europe,GBR,United Kingdom,2020,2,4,2020-02-28,,,,,,,
Europe,GBR,United Kingdom,2020,2,5,2020-02-29,,,,,,,
Europe,GBR,United Kingdom,2020,3,6,2020-03-01,,,,,,,
Europe,GBR,United Kingdom,2020,3,0,2020-03-02,,,,,,,
Europe,GBR,United Kingdom,2020,3,1,2020-03-03,,,,,,,
