continent,iso_code,location,year,month,weekday,date,gdp_per_capita,extreme_poverty,life_expectancy,human_development_index
North America,CAN,Canada,2020,3,1,2020-03-31,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,2,2020-04-01,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,3,2020-04-02,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,4,2020-04-03,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,5,2020-04-04,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,6,2020-04-05,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,0,2020-04-06,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,1,2020-04-07,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,2,2020-04-08,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,3,2020-04-09,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,4,2020-04-10,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,5,2020-04-11,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,6,2020-04-12,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,0,2020-04-13,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,1,2020-04-14,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,2,2020-04-15,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,3,2020-04-16,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,4,2020-04-17,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,5,2020-04-18,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,6,2020-04-19,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,0,2020-04-20,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,1,2020-04-21,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,2,2020-04-22,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,3,2020-04-23,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,4,2020-04-24,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,5,2020-04-25,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,6,2020-04-26,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,0,2020-04-27,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,1,2020-04-28,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,2,2020-04-29,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,4,3,2020-04-30,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,4,2020-05-01,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,5,2020-05-02,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,6,2020-05-03,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,0,2020-05-04,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,1,2020-05-05,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,2,2020-05-06,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,3,2020-05-07,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,4,2020-05-08,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,5,2020-05-09,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,6,2020-05-10,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,0,2020-05-11,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,1,2020-05-12,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,2,2020-05-13,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,3,2020-05-14,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,4,2020-05-15,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,5,2020-05-16,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,6,2020-05-17,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,0,2020-05-18,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,1,2020-05-19,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,2,2020-05-20,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,3,2020-05-21,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,4,2020-05-22,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,5,2020-05-23,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,6,2020-05-24,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,0,2020-05-25,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,1,2020-05-26,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,2,2020-05-27,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,3,2020-05-28,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,4,2020-05-29,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,5,2020-05-30,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,5,6,2020-05-31,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,0,2020-06-01,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,1,2020-06-02,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,2,2020-06-03,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,3,2020-06-04,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,4,2020-06-05,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,5,2020-06-06,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,6,6,2020-06-07,44017.591,0.5,82.43,0.929
