continent,iso_code,location,year,month,weekday,date,gdp_per_capita,extreme_poverty,life_expectancy,human_development_index
Oceania,SLB,Solomon Islands,2020,10,0,2020-10-12,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,1,2020-10-13,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,2,2020-10-14,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,3,2020-10-15,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,4,2020-10-16,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,5,2020-10-17,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,6,2020-10-18,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,0,2020-10-19,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,1,2020-10-20,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,2,2020-10-21,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,3,2020-10-22,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,4,2020-10-23,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,5,2020-10-24,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,6,2020-10-25,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,0,2020-10-26,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,1,2020-10-27,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,2,2020-10-28,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,3,2020-10-29,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,4,2020-10-30,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,10,5,2020-10-31,2205.923,25.1,73.0,0.567
Oceania,SLB,Solomon Islands,2020,11,6,2020-11-01,2205.923,25.1,73.0,0.567
