continent,iso_code,location,year,month,weekday,date,gdp_per_capita,extreme_poverty,life_expectancy,human_development_index
North America,TCA,Turks and Caicos Islands,2021,1,6,2021-01-10,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,0,2021-01-11,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,1,2021-01-12,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,2,2021-01-13,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,3,2021-01-14,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,4,2021-01-15,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,5,2021-01-16,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,6,2021-01-17,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,0,2021-01-18,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,1,2021-01-19,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,2,2021-01-20,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,3,2021-01-21,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,4,2021-01-22,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,5,2021-01-23,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,6,2021-01-24,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,0,2021-01-25,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,1,2021-01-26,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,2,2021-01-27,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,3,2021-01-28,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,4,2021-01-29,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,5,2021-01-30,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,1,6,2021-01-31,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,2,0,2021-02-01,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,2,1,2021-02-02,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,2,2,2021-02-03,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,2,3,2021-02-04,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,2,4,2021-02-05,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,2,5,2021-02-06,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,2,6,2021-02-07,,,80.22,
North America,TCA,Turks and Caicos Islands,2021,2,0,2021-02-08,,,80.22,
