continent,iso_code,location,year,month,weekday,date,gdp_per_capita,extreme_poverty,life_expectancy,human_development_index
Asia,KAZ,Kazakhstan,2020,3,4,2020-03-13,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,5,2020-03-14,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,6,2020-03-15,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,0,2020-03-16,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,1,2020-03-17,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,2,2020-03-18,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,3,2020-03-19,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,4,2020-03-20,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,5,2020-03-21,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,6,2020-03-22,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,0,2020-03-23,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,1,2020-03-24,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,2,2020-03-25,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,3,2020-03-26,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,4,2020-03-27,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,5,2020-03-28,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,6,2020-03-29,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,0,2020-03-30,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,3,1,2020-03-31,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,2,2020-04-01,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,3,2020-04-02,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,4,2020-04-03,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,5,2020-04-04,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,6,2020-04-05,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,0,2020-04-06,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,1,2020-04-07,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,2,2020-04-08,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,3,2020-04-09,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,4,2020-04-10,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,5,2020-04-11,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,6,2020-04-12,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,0,2020-04-13,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,1,2020-04-14,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,2,2020-04-15,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,3,2020-04-16,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,4,2020-04-17,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,5,2020-04-18,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,6,2020-04-19,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,0,2020-04-20,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,1,2020-04-21,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,2,2020-04-22,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,3,2020-04-23,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,4,2020-04-24,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,5,2020-04-25,24055.588,0.1,73.6,0.825
Asia,KAZ,Kazakhstan,2020,4,6,2020-04-26,24055.588,0.1,73.6,0.825
