continent,iso_code,location,year,month,weekday,date,gdp_per_capita,extreme_poverty,life_expectancy,human_development_index
Europe,SVK,Slovakia,2020,3,4,2020-03-06,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,5,2020-03-07,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,6,2020-03-08,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,0,2020-03-09,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,1,2020-03-10,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,2,2020-03-11,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,3,2020-03-12,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,4,2020-03-13,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,5,2020-03-14,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,6,2020-03-15,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,0,2020-03-16,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,1,2020-03-17,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,2,2020-03-18,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,3,2020-03-19,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,4,2020-03-20,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,5,2020-03-21,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,6,2020-03-22,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,0,2020-03-23,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,1,2020-03-24,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,2,2020-03-25,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,3,2020-03-26,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,4,2020-03-27,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,5,2020-03-28,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,6,2020-03-29,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,0,2020-03-30,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,3,1,2020-03-31,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,2,2020-04-01,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,3,2020-04-02,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,4,2020-04-03,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,5,2020-04-04,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,6,2020-04-05,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,0,2020-04-06,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,1,2020-04-07,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,2,2020-04-08,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,3,2020-04-09,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,4,2020-04-10,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,5,2020-04-11,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,6,2020-04-12,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,0,2020-04-13,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,1,2020-04-14,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,2,2020-04-15,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,3,2020-04-16,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,4,2020-04-17,30155.152,0.7,77.54,0.86
Europe,SVK,Slovakia,2020,4,5,2020-04-18,30155.152,0.7,77.54,0.86
