continent,iso_code,location,year,month,weekday,date,gdp_per_capita,extreme_poverty,life_expectancy,human_development_index
Oceania,VUT,Vanuatu,2020,11,1,2020-11-10,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,2,2020-11-11,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,3,2020-11-12,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,4,2020-11-13,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,5,2020-11-14,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,6,2020-11-15,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,0,2020-11-16,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,1,2020-11-17,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,2,2020-11-18,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,3,2020-11-19,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,4,2020-11-20,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,5,2020-11-21,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,6,2020-11-22,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,0,2020-11-23,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,1,2020-11-24,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,2,2020-11-25,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,3,2020-11-26,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,4,2020-11-27,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,5,2020-11-28,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,6,2020-11-29,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,11,0,2020-11-30,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,12,1,2020-12-01,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,12,2,2020-12-02,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,12,3,2020-12-03,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,12,4,2020-12-04,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,12,5,2020-12-05,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,12,6,2020-12-06,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,12,0,2020-12-07,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,12,1,2020-12-08,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,12,2,2020-12-09,2921.909,13.2,70.47,0.609
Oceania,VUT,Vanuatu,2020,12,3,2020-12-10,2921.909,13.2,70.47,0.609
