continent,iso_code,location,year,month,weekday,date,population,population_density,median_age,aged_65_older,aged_70_older
Asia,IRQ,Iraq,2020,2,0,2020-02-24,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,2,1,2020-02-25,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,2,2,2020-02-26,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,2,3,2020-02-27,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,2,4,2020-02-28,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,2,5,2020-02-29,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,6,2020-03-01,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,0,2020-03-02,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,1,2020-03-03,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,2,2020-03-04,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,3,2020-03-05,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,4,2020-03-06,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,5,2020-03-07,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,6,2020-03-08,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,0,2020-03-09,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,1,2020-03-10,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,2,2020-03-11,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,3,2020-03-12,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,4,2020-03-13,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,5,2020-03-14,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,6,2020-03-15,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,0,2020-03-16,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,1,2020-03-17,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,2,2020-03-18,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,3,2020-03-19,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,4,2020-03-20,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,5,2020-03-21,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,6,2020-03-22,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,0,2020-03-23,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,1,2020-03-24,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,2,2020-03-25,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,3,2020-03-26,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,4,2020-03-27,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,5,2020-03-28,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,6,2020-03-29,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,0,2020-03-30,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,3,1,2020-03-31,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,4,2,2020-04-01,40222503.0,88.125,20.0,3.186,1.957
Asia,IRQ,Iraq,2020,4,3,2020-04-02,40222503.0,88.125,20.0,3.186,1.957
