continent,iso_code,location,year,month,weekday,date,population,population_density,median_age,aged_65_older,aged_70_older
South America,ARG,Argentina,2020,1,2,2020-01-01,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,3,2020-01-02,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,4,2020-01-03,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,5,2020-01-04,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,6,2020-01-05,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,0,2020-01-06,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,1,2020-01-07,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,2,2020-01-08,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,3,2020-01-09,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,4,2020-01-10,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,5,2020-01-11,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,6,2020-01-12,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,0,2020-01-13,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,1,2020-01-14,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,2,2020-01-15,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,3,2020-01-16,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,4,2020-01-17,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,5,2020-01-18,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,6,2020-01-19,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,0,2020-01-20,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,1,2020-01-21,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,2,2020-01-22,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,3,2020-01-23,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,4,2020-01-24,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,5,2020-01-25,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,6,2020-01-26,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,0,2020-01-27,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,1,2020-01-28,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,2,2020-01-29,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,3,2020-01-30,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,1,4,2020-01-31,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,5,2020-02-01,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,6,2020-02-02,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,0,2020-02-03,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,1,2020-02-04,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,2,2020-02-05,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,3,2020-02-06,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,4,2020-02-07,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,5,2020-02-08,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,6,2020-02-09,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,0,2020-02-10,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,1,2020-02-11,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,2,2020-02-12,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,3,2020-02-13,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,4,2020-02-14,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,5,2020-02-15,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,6,2020-02-16,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,0,2020-02-17,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,1,2020-02-18,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,2,2020-02-19,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,3,2020-02-20,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,4,2020-02-21,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,5,2020-02-22,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,6,2020-02-23,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,0,2020-02-24,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,1,2020-02-25,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,2,2020-02-26,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,3,2020-02-27,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,4,2020-02-28,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,2,5,2020-02-29,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,6,2020-03-01,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,0,2020-03-02,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,1,2020-03-03,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,2,2020-03-04,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,3,2020-03-05,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,4,2020-03-06,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,5,2020-03-07,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,6,2020-03-08,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,0,2020-03-09,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,1,2020-03-10,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,2,2020-03-11,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,3,2020-03-12,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,4,2020-03-13,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,5,2020-03-14,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,6,2020-03-15,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,0,2020-03-16,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,1,2020-03-17,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,2,2020-03-18,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,3,2020-03-19,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,4,2020-03-20,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,5,2020-03-21,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,6,2020-03-22,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,0,2020-03-23,45195777.0,16.177,31.9,11.198,7.441
South America,ARG,Argentina,2020,3,1,2020-03-24,45195777.0,16.177,31.9,11.198,7.441
